# x[m]       y[m]
0.756152 0.6573085
0.7205795 0.621736

0.611165 0.731134999999999
0.6006095 0.7205795
0.611165 0.710039499999999
0.601493000000001 0.700383
0.636647 0.664779499999999
0.6507055 0.6788535
0.671801000000001 0.6573085
0.6788225 0.664779499999999
0.643684 0.6999335
0.6788225 0.735072
0.657727 0.756182999999999
0.621705 0.7205795
0.611165 0.731134999999999

0.8079995 0.496527
0.793941000000001 0.490792
0.7205795 0.600625
0.7315535 0.611614499999999
0.8079995 0.496527

0.611599 0.731569
0.6006095 0.7205795
0.530317 0.767591
0.490761000000001 0.793956499999999
0.496496000000001 0.8080305
0.538656 0.780332
0.611599 0.731569

0.496496000000001 -0.808418
0.490761000000001 -0.794375
0.6006095 -0.720982500000001
0.611599 -0.731522500000001
0.496496000000001 -0.808418

0.731104 -0.611583500000001
0.7205795 -0.601043500000001
0.710024 -0.611583500000001
0.700352 -0.601927
0.665198 -0.637065500000001
0.6788225 -0.65069
0.657727 -0.6717855
0.664764 -0.678807000000001
0.699918 -0.643668500000001
0.7350565 -0.678807000000001
0.756152 -0.657711500000001
0.7205795 -0.622139000000001
0.731104 -0.611583500000001

0.621271 -0.721432000000001
0.611599 -0.731522500000001
0.6006095 -0.720982500000001
0.611599 -0.710458
0.601493000000001 -0.700336500000001
0.636647 -0.665198000000001
0.6507055 -0.678807000000001
0.657727 -0.6717855
0.664764 -0.678807000000001
0.643684 -0.700336500000001
0.6788225 -0.7354905
0.657727 -0.756586
0.621705 -0.720982500000001
0.621271 -0.721432000000001

0.7315535 -0.611583500000001
0.7205795 -0.601043500000001
0.773729 -0.521513
0.793941000000001 -0.490761000000001
0.8079995 -0.496899000000001
0.7860205 -0.5298675
0.7315535 -0.611583500000001

-0.721447499999999 -0.621689500000001
-0.7315535 -0.611583500000001
-0.7210135 -0.601043500000001
-0.7104735 -0.611583500000001
-0.700352 -0.601927
-0.6652135 -0.637065500000001
-0.678838 -0.65069
-0.6717855 -0.657711500000001
-0.678838 -0.664733
-0.699918 -0.643668500000001
-0.7355215 -0.678807000000001
-0.756586 -0.657711500000001
-0.7210135 -0.622139000000001
-0.721447499999999 -0.621689500000001

-0.799211 -0.476702500000001
-0.8000945 -0.4771365
-0.7943905 -0.4912105
-0.808015 -0.496899000000001
-0.813719 -0.482856000000001
-0.8726035 -0.50747
-0.9160965 -0.402442000000001
-0.8427195 -0.37169
-0.799211 -0.476702500000001

-0.808448999999999 -0.496899000000001
-0.7943905 -0.4912105
-0.7210135 -0.601043500000001
-0.7315535 -0.611583500000001
-0.808448999999999 -0.496899000000001

-0.6116145 -0.731522500000001
-0.601058999999999 -0.720982500000001
-0.5667885 -0.743845
-0.490792 -0.794375
-0.49693 -0.808418
-0.574709 -0.7561365
-0.6116145 -0.731522500000001

-0.6116145 -0.731522500000001
-0.601058999999999 -0.720982500000001
-0.6116145 -0.710458
-0.6019425 -0.700336500000001
-0.6370965 -0.665198000000001
-0.6507055 -0.678807000000001
-0.6717855 -0.657711500000001
-0.678838 -0.664733
-0.643683999999999 -0.700336500000001
-0.678838 -0.7354905
-0.6577425 -0.756586
-0.622139 -0.720982500000001
-0.6116145 -0.731522500000001

-0.7315535 0.611195999999999
-0.7210135 0.600625
-0.7104735 0.611195999999999
-0.700352 0.601508499999999
-0.6652135 0.6366625
-0.678838 0.650286999999999
-0.6577425 0.671801
-0.664764 0.6788535
-0.699918 0.64325
-0.7355215 0.6788535
-0.756586 0.6573085
-0.7210135 0.621736
-0.7315535 0.611195999999999

-0.9020225 0.227602
-0.902906 0.228051499999999
-0.9086255 0.214426999999999
-0.922683999999999 0.220161999999999
-0.9169645 0.23374
-0.975849 0.258353999999999
-0.9319065 0.363381999999999
-0.8585295 0.332614499999999
-0.9020225 0.227602

-0.922683999999999 0.220161999999999
-0.9086255 0.214426999999999
-0.9345415 0.0843819999999994
-0.9499175 0.0843819999999994
-0.922683999999999 0.220161999999999

-0.8914825 0.3958855
-0.9086255 0.354593499999999
-0.8585295 0.333947499999999
-0.840968 0.375239499999999
-0.8501905 0.379176499999999
-0.819857 0.452569
-0.8106345 0.449050499999999
-0.799211 0.4762995
-0.8000945 0.476718
-0.7943905 0.490792
-0.808015 0.496527
-0.813719 0.4824375
-0.863365499999999 0.5030835
-0.86645 0.4956435
-0.852375999999999 0.489923999999999
-0.8607305 0.4696965
-0.833063 0.458288499999999
-0.8637995 0.384477499999999
-0.8914825 0.3958855

-0.7210135 0.600625
-0.754416 0.55056
-0.7943905 0.490792
-0.808448999999999 0.496527
-0.766692 0.558883499999999
-0.7315535 0.611614499999999

-0.910377 -0.3501605
-0.893249499999999 -0.391452500000001
-0.8431535 -0.3708065
-0.8602965 -0.3295145
-0.869519 -0.333451500000001
-0.899837 -0.259656
-0.8906145 -0.255688000000001
-0.9020225 -0.2280205
-0.902906 -0.22847
-0.9086255 -0.214845500000001
-0.922683999999999 -0.220534
-0.9169645 -0.2341585
-0.966177 -0.2548045
-0.963542 -0.262275500000001
-0.9494835 -0.256137500000001
-0.941128999999999 -0.276365000000001
-0.9134615 -0.2649105
-0.882694 -0.3387215
-0.910377 -0.3501605

-0.9499175 -0.0847850000000004
-0.9345415 -0.0847850000000004
-0.9191655 -0.161680500000001
-0.9086255 -0.214845500000001
-0.922683999999999 -0.220534
-0.9341075 -0.164734000000001
-0.9499175 -0.0847850000000004

-0.9494835 -0.0847850000000004
-0.9345415 -0.0847850000000004
-0.9345415 -0.0698275000000008
-0.920932499999999 -0.0698275000000008
-0.920932499999999 -0.0201810000000003
-0.940261 -0.0201810000000003
-0.940261 0.0096875
-0.950366999999999 0.0096875
-0.950366999999999 -0.0399590000000005
-1.0000135 -0.0399590000000005
-1.0000135 -0.0698275000000008
-0.9494835 -0.0698275000000008
-0.9494835 -0.0847850000000004

-0.9494835 0.0703389999999993
-0.9494835 0.0843819999999994
-0.9345415 0.0843819999999994
-0.9345415 0.0698739999999997
-0.920932499999999 0.0698739999999997
-0.920932499999999 0.0197779999999993
-0.940261 0.0197779999999993
-0.940261 0.0096875
-0.950366999999999 0.0096875
-0.950366999999999 0.0395715
-1.0000135 0.0395715
-1.0000135 0.0698739999999997
-0.9494835 0.0698739999999997
-0.9494835 0.0703389999999993

-1.794838 -1.7825
-1.787801 -1.775463
-1.752647 -1.810617
-1.7175085 -1.775463
-1.696413 -1.796574
-1.7425565 -1.842702
-1.732001 -1.853242
-1.7425565 -1.863813
-1.7530965 -1.853242
-1.7632025 -1.863348
-1.798341 -1.8282095
-1.7737425 -1.8035955
-1.794838 -1.7825
-1.794838 -1.7825

-1.8875435 -1.696816
-1.894999 -1.7016675
-1.9385075 -1.712657
-1.965741 -1.71926
-1.9745295 -1.7065035
-1.942026 -1.698149
-1.894565 -1.6862915
-1.8875435 -1.696816
-1.8875435 -1.696816

-1.794838 -1.7825
-1.8014255 -1.775463
-1.826024 -1.800077
-1.861178 -1.7649385
-1.851072 -1.755282
-1.861612 -1.744711
-1.851072 -1.734171
-1.840532 -1.744711
-1.794838 -1.698583
-1.7737425 -1.7196785
-1.808447 -1.7543985
-1.787801 -1.775463
-1.794838 -1.7825
-1.794838 -1.7825

-1.89193 -1.699482
-1.861612 -1.744711
-1.851072 -1.7337525
-1.879623 -1.6911275
-1.89193 -1.699482
-1.89193 -1.699482

-2.779987 -1.9134595
-2.7775225 -1.923116
-2.792914 -1.927053
-2.799021 -1.9028885
-2.783645 -1.8989515
-1.99826 -1.699482
-1.9894715 -1.712657
-2.779987 -1.9134595
-2.779987 -1.9134595

-1.9820005 -1.694646
-1.960905 -1.7262815
-1.9740955 -1.7350545
-1.998694 -1.6990325
-1.9820005 -1.694646
-1.9820005 -1.694646

-2.2813985 -1.2469285
-2.258815 -1.221431
-2.2217235 -1.179271
-2.2714165 -1.1050105
-2.2854285 -1.11073
-2.2403545 -1.177938
-2.289877 -1.2341875
-2.2813985 -1.2469285
-2.2813985 -1.2469285

-2.262101 -1.275929
-2.2942635 -1.2275845
-2.3074385 -1.2363575
-2.278407 -1.279866
-2.262101 -1.275929
-2.262101 -1.275929

-2.2785465 -1.279866
-2.9007785 -1.4380435
-2.9161545 -1.4415465
-2.93105 -1.383127
-2.915674 -1.379159
-2.9044675 -1.4235355
-2.2872885 -1.266691

-3.7939226 -1.314586
-3.7666457 -1.3202745
-3.5025412 -1.372587
-3.248087 -1.423117
-2.9248035 -1.407741
-2.928539 -1.3927835
-3.2469555 -1.4081595
-3.46704 -1.3646665
-3.7307911 -1.311951
-3.7967374 -1.2987605
-3.7939226 -1.314586
-3.7939226 -1.314586

-3.64726315 -2.133575
-3.1907215 -2.017573
-2.7953165 -1.9173965
-2.799021 -1.9028885
-3.14743 -1.991192
-3.6498997 -2.119067
-3.64726315 -2.133575
-3.64726315 -2.133575

-3.6554363 -2.177502
-3.6655857 -2.1212525
-3.64998805 -2.118199
-3.63983865 -2.174867
-3.6554363 -2.177502
-3.6554363 -2.177502

-3.8027545 -1.35501
-3.8074169 -1.329094
-3.8144477 -1.2895225
-3.79885005 -1.2868875
-3.7919014 -1.3255755
-3.78715685 -1.352375
-3.8027545 -1.35501
-3.8027545 -1.35501

-3.6657593 -2.120369
-3.8027545 -1.35501

-2.9007785 -1.4380435
-2.782095 -1.907275

-2.9161545 -1.4415465
-2.799021 -1.9028885

-3.78715685 -1.352375
-3.64998805 -2.118199

-2.278407 -1.279866
-1.99826 -1.699482

-1.9820005 -1.694646
-2.262101 -1.275929
